date,BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,DOGEUSDT,ADAUSDT,MATICUSDT,LTCUSDT,TRXUSDT,DOTUSDT,SOLUSDT,AVAXUSDT,XMRUSDT,ATOMUSDT,TONUSDT,ETCUSDT,BCHUSDT,XLMUSDT,ALGOUSDT,VETUSDT,FILUSDT,NEARUSDT,EOSUSDT,HBARUSDT,THETAUSDT
2020-07-12,9302.75,242.79,18.2994,0.20128,0.0036358,0.12685,0.02122,44.7,0.01818,0,0,0,69.22,4.023,0,6.4603,237.42,0.09532,0.279,0.018155,0,0,2.6171,0.04286,0.2805
2020-07-11,9234.03,239.19,17.6205,0.2011,0.0038041,0.12523,0.02135,44.69,0.01837,0,0,0,68.74,3.921,0,6.5017,236.59,0.09411,0.2794,0.018535,0,0,2.6194,0.04155,0.25334
2020-07-10,9288.34,241.26,17.3123,0.19909,0.0035313,0.11846,0.02115,44.3,0.01812,0,0,0,67.25,4.053,0,6.3821,238.38,0.089,0.2501,0.017119,0,0,2.6221,0.04131,0.24307
2020-07-09,9232.43,241.98,16.8274,0.20263,0.0043214,0.12403,0.02064,44.33,0.01856,0,0,0,67.28,3.788,0,6.6456,238.13,0.09048,0.2417,0.01825,0,0,2.6504,0.04084,0.24106
2020-07-08,9436.06,246.95,17.2819,0.20551,0.0047657,0.12993,0.02164,45.35,0.01791,0,0,0,66.27,3.554,0,6.634,243.31,0.08538,0.2468,0.019932,0,0,2.6799,0.042,0.25102
2020-07-07,9257.39,239.39,16.8048,0.18508,0.003136,0.11764,0.0201,43.39,0.0172,0,0,0,64.59,3.249,0,6.2192,237.83,0.07348,0.2329,0.017325,0,0,2.5589,0.04074,0.25795
2020-07-06,9344.2,241.6,16.311,0.18875,0.0026193,0.10512,0.01992,44.06,0.01802,0,0,0,64.95,3.021,0,6.1047,242.34,0.07174,0.229,0.01442,0,0,2.6106,0.04055,0.23023
2020-07-05,9069.41,227.56,15.4885,0.17695,0.0023029,0.09813,0.01908,41.58,0.01688,0,0,0,63.33,2.93,0,5.6498,222.23,0.06717,0.2154,0.014307,0,0,2.4072,0.03962,0.21596
2020-07-04,9135.46,229.17,15.5548,0.17808,0.0023012,0.10005,0.01955,42.11,0.01682,0,0,0,64.22,2.779,0,5.6977,225.26,0.06798,0.2177,0.012525,0,0,2.4599,0.04117,0.22307
2020-07-03,9058.26,224.87,15.2863,0.1762,0.0023139,0.09655,0.01923,41.14,0.01662,0,0,0,62.66,2.69,0,5.6483,220.73,0.06698,0.2034,0.010223,0,0,2.4156,0.03979,0.21607
2020-07-02,9086.54,226.46,15.3634,0.17477,0.002322,0.09291,0.01886,41.05,0.01658,0,0,0,65.2,2.659,0,5.6408,219.65,0.06761,0.2046,0.009556,0,0,2.3576,0.03812,0.21889
2020-07-01,9232.0,230.99,15.8144,0.17647,0.0023203,0.09681,0.01869,41.77,0.01686,0,0,0,64.52,2.659,0,5.7095,223.78,0.06837,0.2142,0.009436,0,0,2.3773,0.0388,0.22173
2020-06-30,9138.55,225.6,15.3838,0.17533,0.0023185,0.08299,0.01895,41.17,0.01636,0,0,0,63.48,2.595,0,5.7284,222.12,0.06692,0.2082,0.008837,0,0,2.368,0.03845,0.22173
2020-06-29,9192.56,227.93,15.4656,0.17726,0.0023077,0.08392,0.01963,41.87,0.01619,0,0,0,64.19,2.646,0,5.8253,225.28,0.06503,0.214,0.008691,0,0,2.38,0.03855,0.226
2020-06-28,9116.35,224.93,15.3782,0.17693,0.0023142,0.08028,0.02003,41.37,0.01577,0,0,0,63.29,2.504,0,5.7511,222.67,0.06424,0.208,0.00869,0,0,2.3668,0.03817,0.22443
2020-06-27,9012.0,220.94,15.1242,0.17509,0.0023045,0.07738,0.01935,41.06,0.01544,0,0,0,62.08,2.429,0,5.589,216.37,0.06279,0.2052,0.008608,0,0,2.3318,0.03707,0.20986
2020-06-26,9162.21,229.64,15.7694,0.18249,0.0023593,0.08062,0.02081,43.09,0.01585,0,0,0,64.0,2.622,0,6.044,230.65,0.06695,0.2227,0.008949,0,0,2.481,0.03943,0.2313
2020-06-25,9249.49,232.5,15.906,0.18156,0.0024081,0.08167,0.02157,42.35,0.0159,0,0,0,64.3,2.624,0,6.1534,232.45,0.06755,0.2343,0.008882,0,0,2.4799,0.04075,0.23649
2020-06-24,9296.49,234.58,15.9968,0.18348,0.0024193,0.08254,0.02239,42.65,0.01593,0,0,0,64.83,2.685,0,6.2228,232.8,0.06894,0.2391,0.008996,0,0,2.502,0.04166,0.24508
2020-06-23,9624.89,243.14,16.3898,0.18889,0.0024686,0.08276,0.02261,44.18,0.0165,0,0,0,66.87,2.774,0,6.3735,240.69,0.07103,0.25,0.008903,0,0,2.5714,0.04239,0.25747
2020-06-22,9685.69,243.13,16.5051,0.18928,0.0024731,0.08355,0.02221,44.3,0.01638,0,0,0,66.16,2.688,0,6.3745,241.03,0.07188,0.2415,0.009283,0,0,2.5862,0.04404,0.24201
2020-06-21,9294.69,228.04,15.9775,0.18602,0.0024295,0.07841,0.02137,43.0,0.01582,0,0,0,64.48,2.599,0,6.2125,230.31,0.0685,0.2321,0.008626,0,0,2.514,0.04356,0.22057
2020-06-20,9358.95,228.89,16.059,0.18792,0.0024419,0.07953,0.02259,43.57,0.01597,0,0,0,64.06,2.62,0,6.2619,232.8,0.06979,0.2306,0.00829,0,0,2.5362,0.0438,0.22138
2020-06-19,9310.23,229.0,15.9512,0.18722,0.0024399,0.07987,0.02027,42.89,0.01586,0,0,0,64.09,2.597,0,6.3406,233.39,0.06959,0.2317,0.008379,0,0,2.5254,0.04424,0.22406
2020-06-18,9386.32,231.27,16.1608,0.18975,0.0024575,0.08176,0.02041,43.43,0.01602,0,0,0,64.93,2.643,0,6.2085,236.04,0.07058,0.2403,0.00866,0,0,2.5364,0.04558,0.22312
2020-06-17,9465.14,233.82,16.3983,0.19315,0.0024806,0.08349,0.02073,44.07,0.01621,0,0,0,65.09,2.703,0,6.2823,240.39,0.07187,0.2446,0.009013,0,0,2.5678,0.04264,0.23479
2020-06-16,9525.59,235.3,16.4329,0.19238,0.0024855,0.07925,0.0206,43.88,0.01613,0,0,0,66.0,2.729,0,6.2527,237.46,0.07136,0.2357,0.009061,0,0,2.5539,0.04181,0.23414
2020-06-15,9426.02,230.86,16.377,0.19238,0.0024743,0.07824,0.0204,43.73,0.01606,0,0,0,64.53,2.705,0,6.2414,235.64,0.07098,0.2267,0.00901,0,0,2.532,0.04126,0.23446
2020-06-14,9342.1,231.77,16.5729,0.19022,0.0024972,0.07642,0.02056,44.05,0.01616,0,0,0,65.39,2.756,0,6.3165,237.48,0.07077,0.2329,0.00864,0,0,2.5681,0.04098,0.23149
2020-06-13,9473.34,238.11,16.8101,0.19234,0.0025241,0.07906,0.02066,45.08,0.01668,0,0,0,66.58,2.873,0,6.4923,240.69,0.07409,0.2347,0.009597,0,0,2.6042,0.0424,0.25154
2020-06-12,9465.13,237.55,16.6377,0.19307,0.0025,0.07948,0.02047,44.72,0.01644,0,0,0,65.69,2.862,0,6.4048,240.85,0.07282,0.2317,0.00971,0,0,2.597,0.0422,0.25264
2020-06-11,9280.4,230.51,16.2298,0.18817,0.0024463,0.07527,0.01962,43.22,0.01573,0,0,0,63.71,2.763,0,6.264,234.74,0.07107,0.2305,0.008762,0,0,2.5146,0.04032,0.20451
2020-06-10,9885.0,247.78,17.406,0.20266,0.0025761,0.0836,0.02129,46.63,0.0176,0,0,0,69.67,3.114,0,6.8084,256.94,0.07885,0.247,0.009008,0,0,2.7568,0.04524,0.2392
2020-06-09,9772.43,243.8,17.3733,0.20127,0.0025586,0.08291,0.02015,45.87,0.01754,0,0,0,67.99,3.117,0,6.7826,254.05,0.07817,0.2423,0.008181,0,0,2.7505,0.04347,0.25235
2020-06-08,9782.01,246.4,17.4489,0.20403,0.0025786,0.08648,0.02032,46.43,0.01794,0,0,0,68.28,3.155,0,6.9004,255.24,0.08006,0.2339,0.007787,0,0,2.7878,0.04414,0.25492
2020-06-07,9746.99,244.56,17.4135,0.20329,0.0025987,0.08657,0.02031,46.63,0.0182,0,0,0,66.39,3.02,0,6.8326,253.56,0.0788,0.232,0.007246,0,0,2.8098,0.04382,0.26517
2020-06-06,9666.3,241.94,17.5511,0.20361,0.0025926,0.08614,0.02067,46.79,0.01704,0,0,0,67.7,3.056,0,6.862,253.23,0.0797,0.2373,0.007301,0,0,2.7982,0.04412,0.27058
2020-06-05,9621.16,240.03,17.6914,0.20274,0.0025907,0.08517,0.02061,46.83,0.01685,0,0,0,67.45,3.093,0,6.8436,256.05,0.07888,0.2321,0.006693,0,0,2.8143,0.04418,0.27883
2020-06-04,9789.06,243.21,17.517,0.20427,0.002623,0.08882,0.02172,47.43,0.01687,0,0,0,68.14,3.11,0,6.9152,256.18,0.08204,0.2421,0.006732,0,0,2.7203,0.04482,0.28491
2020-06-03,9666.24,244.52,17.5779,0.2041,0.0025867,0.08558,0.02164,47.16,0.01691,0,0,0,67.16,2.906,0,6.9413,253.23,0.08278,0.2421,0.007099,0,0,2.6958,0.04342,0.27607
2020-06-02,9518.04,237.71,17.2669,0.20301,0.0025666,0.07872,0.02081,45.99,0.01637,0,0,0,66.66,2.761,0,6.9781,250.85,0.07951,0.2458,0.00725,0,0,2.6756,0.04274,0.25468
2020-06-01,10200.77,248.23,17.9477,0.211,0.0026452,0.08093,0.02178,48.25,0.01707,0,0,0,67.72,2.862,0,7.2045,253.19,0.07573,0.2499,0.006655,0,0,2.8214,0.04417,0.27108
2020-05-31,9448.27,231.57,17.0916,0.20245,0.0025599,0.0739,0.02048,45.61,0.01582,0,0,0,64.94,2.728,0,6.9388,238.69,0.0705,0.2332,0.006247,0,0,2.6731,0.04384,0.24692
2020-05-30,9697.72,243.66,17.7277,0.20701,0.002618,0.07691,0.02412,47.72,0.01638,0,0,0,68.36,2.817,0,7.4928,252.38,0.07252,0.2438,0.006227,0,0,2.7715,0.04581,0.2865
2020-05-29,9427.07,220.67,17.0031,0.19759,0.0025303,0.06469,0.02588,44.47,0.015,0,0,0,66.05,2.677,0,7.2254,238.43,0.06777,0.2281,0.005547,0,0,2.6144,0.04526,0.30948
2020-05-28,9575.89,220.21,17.0772,0.20052,0.002523,0.06502,0.02518,44.77,0.01514,0,0,0,67.15,2.671,0,6.8609,239.86,0.0691,0.227,0.005508,0,0,2.612,0.04556,0.31117
2020-05-27,9204.07,208.29,16.47,0.19791,0.0024998,0.05513,0.0244,43.85,0.0147,0,0,0,64.47,2.601,0,6.7757,232.85,0.06597,0.22,0.004896,0,0,2.5715,0.04977,0.32402
2020-05-26,8841.18,200.89,16.2159,0.19372,0.0024781,0.05355,0.02582,42.27,0.01458,0,0,0,61.91,2.583,0,6.708,228.01,0.06506,0.2186,0.004871,0,0,2.5034,0.04495,0.40301
2020-05-25,8900.35,204.15,16.3807,0.19622,0.0025324,0.0539,0.02132,42.97,0.01472,0,0,0,61.54,2.612,0,6.8067,230.55,0.06624,0.2118,0.005064,0,0,2.5296,0.03978,0.35327
2020-05-24,8720.34,199.9,15.9624,0.19256,0.0024461,0.05125,0.01927,42.08,0.01421,0,0,0,60.64,2.495,0,6.5819,223.0,0.0639,0.1972,0.004467,0,0,2.4879,0.03683,0.34231
2020-05-23,9179.15,206.6,16.48,0.19883,0.0025271,0.0549,0.02006,43.85,0.01496,0,0,0,63.46,2.592,0,6.5575,234.11,0.06713,0.2014,0.004609,0,0,2.5631,0.03693,0.3017
2020-05-22,9170.0,207.36,16.5864,0.20034,0.0025175,0.05576,0.02039,44.23,0.01484,0,0,0,62.89,2.65,0,6.4632,234.67,0.06811,0.2044,0.00464,0,0,2.5948,0.03759,0.26799
2020-05-21,9068.65,198.74,16.0888,0.19434,0.0024774,0.05207,0.01919,42.73,0.01421,0,0,0,61.65,2.513,0,6.1255,228.22,0.06644,0.1915,0.004237,0,0,2.4621,0.03606,0.264
2020-05-20,9511.43,209.98,16.8998,0.20179,0.0025002,0.05689,0.02084,44.25,0.015,0,0,0,64.66,2.705,0,6.4513,239.85,0.07093,0.2091,0.004525,0,0,2.597,0.03845,0.27895
2020-05-19,9775.53,214.58,17.2098,0.20496,0.0025487,0.05677,0.02226,45.73,0.01553,0,0,0,66.7,2.617,0,6.6712,246.74,0.06979,0.2008,0.004534,0,0,2.6543,0.03638,0.218
2020-05-18,9733.93,214.91,16.6299,0.20543,0.0025379,0.05434,0.02064,45.32,0.01537,0,0,0,66.96,2.6,0,6.712,248.5,0.07027,0.2014,0.004487,0,0,2.6653,0.03641,0.1944
2020-05-17,9680.04,207.0,16.2959,0.20131,0.0025331,0.05129,0.02025,43.71,0.015,0,0,0,65.22,2.544,0,6.6575,240.73,0.06873,0.1979,0.004426,0,0,2.6205,0.03614,0.19206
2020-05-16,9381.27,200.45,16.058,0.19969,0.0025098,0.051,0.01998,43.25,0.01497,0,0,0,65.42,2.555,0,6.6938,236.45,0.06806,0.198,0.004449,0,0,2.6361,0.03606,0.18355
2020-05-15,9316.42,194.86,15.7222,0.19818,0.0024888,0.05026,0.01919,42.74,0.01488,0,0,0,62.77,2.473,0,6.5011,235.21,0.06728,0.192,0.004377,0,0,2.5855,0.03583,0.19186
2020-05-14,9791.98,203.29,16.3777,0.20386,0.0025813,0.05098,0.02014,43.98,0.01527,0,0,0,65.28,2.528,0,6.2779,242.61,0.06926,0.197,0.004494,0,0,2.6228,0.0379,0.16809
2020-05-13,9309.37,199.58,16.2164,0.20177,0.0025245,0.05147,0.0203,43.18,0.01501,0,0,0,65.0,2.54,0,6.2145,239.41,0.06977,0.1954,0.004459,0,0,2.5245,0.03564,0.17177
2020-05-12,8810.79,189.76,15.7892,0.19711,0.0024606,0.05043,0.01727,42.18,0.01455,0,0,0,61.5,2.486,0,6.0888,233.23,0.07017,0.1933,0.004243,0,0,2.441,0.03559,0.17894
2020-05-11,8561.52,185.73,15.0811,0.19254,0.0024125,0.04779,0.01501,41.51,0.01398,0,0,0,59.36,2.394,0,6.0165,235.16,0.06234,0.1865,0.004113,0,0,2.3978,0.03378,0.14692
2020-05-10,8722.77,187.54,15.3506,0.19702,0.0024602,0.04755,0.01533,42.06,0.01426,0,0,0,58.85,2.514,0,6.1909,232.56,0.06405,0.1919,0.004165,0,0,2.4434,0.03438,0.14191
2020-05-09,9539.4,210.07,16.7751,0.21642,0.0026075,0.05145,0.01722,46.95,0.01609,0,0,0,63.05,2.75,0,7.0544,265.24,0.07141,0.2136,0.004549,0,0,2.7516,0.03922,0.15758
2020-05-08,9800.01,211.31,17.1371,0.21865,0.0026052,0.05201,0.0179,47.69,0.01627,0,0,0,63.39,2.806,0,7.1445,260.3,0.07252,0.2181,0.004783,0,0,2.7518,0.03943,0.16302
2020-05-07,9986.4,212.0,17.0003,0.21862,0.0026627,0.05123,0.0174,47.37,0.01603,0,0,0,64.6,2.725,0,7.09,251.9,0.07207,0.204,0.00451,0,0,2.7572,0.0398,0.16445
2020-05-06,9142.92,198.97,16.3743,0.21158,0.0024801,0.04889,0.01704,44.94,0.01554,0,0,0,57.85,2.619,0,6.8379,241.32,0.06962,0.1976,0.00425,0,0,2.6522,0.03852,0.15461
2020-05-05,9021.83,205.29,16.8886,0.21688,0.0024738,0.04945,0.01696,46.54,0.0159,0,0,0,60.31,2.707,0,7.1905,246.9,0.07208,0.2085,0.004419,0,0,2.7706,0.04005,0.15591
2020-05-04,8871.96,206.48,17.0074,0.21776,0.0024605,0.04942,0.01697,46.96,0.01623,0,0,0,61.06,2.761,0,7.214,245.75,0.07332,0.2055,0.004444,0,0,2.7687,0.04164,0.14639
2020-05-03,8894.16,209.86,17.1071,0.21936,0.0025001,0.04898,0.01711,48.05,0.01599,0,0,0,62.37,2.774,0,7.2077,251.65,0.073,0.2055,0.004332,0,0,2.8387,0.03927,0.14434
2020-05-02,8972.05,213.9,17.5333,0.22369,0.002542,0.0509,0.01691,49.2,0.01635,0,0,0,64.54,2.873,0,7.4719,260.84,0.07552,0.2188,0.004515,0,0,2.9396,0.04387,0.13928
2020-05-01,8826.96,212.02,17.466,0.21786,0.0024749,0.05091,0.01585,47.07,0.01581,0,0,0,63.45,2.828,0,6.647,254.79,0.0729,0.2139,0.004437,0,0,2.8731,0.04224,0.12735
2020-04-30,8620.0,206.08,16.9542,0.21135,0.002433,0.04752,0.01543,46.33,0.01519,0,0,0,62.28,2.734,0,6.4418,250.05,0.06756,0.2093,0.004353,0,0,2.822,0.03529,0.12033
2020-04-29,8778.57,215.36,17.3667,0.22648,0.0024912,0.05146,0.01642,48.81,0.01624,0,0,0,66.32,2.929,0,6.7433,257.77,0.07216,0.2302,0.004766,0,0,3.0059,0.03508,0.11645
2020-04-28,7738.98,196.24,16.34,0.21416,0.002327,0.04679,0.01571,45.69,0.01528,0,0,0,62.07,2.793,0,6.1423,241.14,0.06855,0.2154,0.004287,0,0,2.7614,0.03361,0.109
2020-04-27,7774.62,196.34,16.4229,0.19747,0.0023456,0.04648,0.01544,44.46,0.01452,0,0,0,62.36,2.767,0,6.103,242.75,0.06719,0.2168,0.004356,0,0,2.743,0.03394,0.10775
2020-04-26,7693.1,197.38,16.3588,0.19618,0.0024076,0.04593,0.01563,44.52,0.01426,0,0,0,61.33,2.808,0,6.2159,246.36,0.06188,0.2257,0.00448,0,0,2.7375,0.03429,0.11209
2020-04-25,7538.67,194.21,16.2283,0.19418,0.0021245,0.04222,0.01505,44.38,0.01396,0,0,0,60.55,2.871,0,5.75,238.07,0.06177,0.2108,0.004216,0,0,2.7024,0.03319,0.10681
2020-04-24,7505.0,187.59,15.9319,0.19325,0.0020832,0.04165,0.01468,44.53,0.01392,0,0,0,60.68,2.748,0,5.5931,237.9,0.06116,0.209,0.004085,0,0,2.7068,0.03308,0.10163
2020-04-23,7482.39,185.51,16.034,0.1926,0.0020512,0.04088,0.01428,42.98,0.01361,0,0,0,59.27,2.427,0,5.6028,237.4,0.06208,0.1952,0.003952,0,0,2.6811,0.03282,0.10075
2020-04-22,7125.14,182.7,15.7104,0.18804,0.0019957,0.03664,0.01277,41.8,0.01298,0,0,0,56.95,2.388,0,5.3867,232.94,0.05498,0.1872,0.003898,0,0,2.6224,0.03279,0.09174
2020-04-21,6841.37,170.74,15.1283,0.18341,0.00195,0.03454,0.01198,40.59,0.01249,0,0,0,55.14,2.271,0,5.1993,219.42,0.05085,0.1776,0.003677,0,0,2.5211,0.03107,0.08578
2020-04-20,6826.83,170.2,14.9892,0.18151,0.0019787,0.03391,0.01201,40.21,0.0124,0,0,0,54.69,2.271,0,5.2249,219.02,0.04947,0.1765,0.003644,0,0,2.5077,0.03084,0.08323
2020-04-19,7120.74,180.03,16.0683,0.18901,0.0020313,0.03549,0.01287,42.23,0.0129,0,0,0,57.05,2.382,0,5.4796,231.27,0.0488,0.1875,0.003904,0,0,2.598,0.03297,0.08174
2020-04-18,7248.6,187.4,16.6137,0.19544,0.0020445,0.03654,0.01338,44.14,0.01339,0,0,0,58.04,2.509,0,5.6573,243.64,0.05056,0.1987,0.003968,0,0,2.7265,0.03413,0.08125
2020-04-17,7027.55,170.69,15.64,0.18863,0.001983,0.03432,0.01274,42.19,0.01289,0,0,0,56.21,2.367,0,5.3707,231.88,0.04856,0.1878,0.003783,0,0,2.6129,0.03263,0.07762
2020-04-16,7101.94,172.29,15.7394,0.19053,0.001995,0.03446,0.0126,42.53,0.01302,0,0,0,56.9,2.422,0,5.4755,234.95,0.04913,0.1857,0.003828,0,0,2.6569,0.03289,0.07888
2020-04-15,6621.24,152.73,14.5755,0.1805,0.0019061,0.03185,0.01164,39.22,0.01219,0,0,0,53.12,2.27,0,5.1002,215.04,0.04607,0.1687,0.003658,0,0,2.4015,0.03209,0.07443
2020-04-14,6868.7,158.45,15.6148,0.18613,0.0019656,0.03312,0.01208,41.22,0.01245,0,0,0,54.09,2.361,0,5.2449,223.2,0.04805,0.1783,0.003667,0,0,2.4655,0.03305,0.07801
2020-04-13,6837.91,156.29,15.0277,0.18763,0.0019533,0.03311,0.01199,41.22,0.01257,0,0,0,52.98,2.259,0,5.1805,223.49,0.04816,0.1755,0.003609,0,0,2.4424,0.03243,0.07716
2020-04-12,6903.79,158.59,14.2808,0.18939,0.0019673,0.03347,0.01222,42.0,0.01266,0,0,0,53.68,2.299,0,5.3145,233.09,0.04895,0.1773,0.003681,0,0,2.498,0.03311,0.07894
2020-04-11,6876.83,158.33,13.807,0.1885,0.0019645,0.03343,0.01223,42.54,0.0125,0,0,0,53.86,2.306,0,5.2804,232.94,0.04975,0.1795,0.003679,0,0,2.5083,0.0328,0.07899
2020-04-10,6858.92,157.81,13.72,0.18758,0.001965,0.03321,0.012,42.25,0.01248,0,0,0,53.7,2.307,0,5.2478,232.7,0.0477,0.1786,0.003608,0,0,2.4916,0.03269,0.07962
2020-04-09,7283.54,169.52,15.0096,0.19829,0.0020151,0.03607,0.0135,46.21,0.01345,0,0,0,58.4,2.573,0,5.8893,255.91,0.05198,0.2,0.003866,0,0,2.7239,0.03668,0.08698
2020-04-08,7361.28,173.11,15.0888,0.20192,0.0020038,0.03639,0.01373,46.55,0.01376,0,0,0,57.88,2.493,0,5.8256,267.31,0.05125,0.2039,0.003979,0,0,2.7486,0.03379,0.08775
2020-04-07,7197.32,164.63,14.7266,0.19285,0.0019943,0.03525,0.01294,44.77,0.0133,0,0,0,55.94,2.346,0,5.4749,252.52,0.04845,0.1856,0.003872,0,0,2.6332,0.03355,0.08479
2020-04-06,7329.9,171.32,15.1989,0.19803,0.0019896,0.03592,0.01351,45.04,0.01375,0,0,0,58.93,2.407,0,5.6197,258.09,0.04985,0.1876,0.003643,0,0,2.7586,0.035,0.08718
2020-04-05,6772.78,142.68,13.6888,0.17925,0.00185,0.0319,0.01142,40.31,0.01257,0,0,0,53.15,2.064,0,5.0296,230.99,0.0435,0.1718,0.00323,0,0,2.3505,0.03291,0.08015
2020-04-04,6856.99,144.1,13.7606,0.18114,0.0018697,0.03244,0.01171,40.71,0.01197,0,0,0,54.11,2.022,0,5.1474,238.02,0.04184,0.1772,0.003245,0,0,2.3559,0.03357,0.0787
2020-04-03,6734.1,141.31,13.3615,0.17957,0.0018467,0.03231,0.01158,40.46,0.01194,0,0,0,52.96,1.978,0,5.1164,236.09,0.0414,0.1586,0.00326,0,0,2.3325,0.03389,0.076
2020-04-02,6794.09,141.28,13.0166,0.17828,0.0018777,0.03188,0.01153,39.86,0.01196,0,0,0,50.75,1.982,0,5.0957,231.72,0.04123,0.158,0.003228,0,0,2.2895,0.03342,0.07811
2020-04-01,6642.92,135.69,12.72,0.17494,0.0018631,0.03097,0.01122,39.23,0.01158,0,0,0,48.47,1.969,0,5.0254,223.74,0.04079,0.154,0.003153,0,0,2.2549,0.03247,0.07407
2020-03-31,6410.44,132.72,12.5451,0.17353,0.0018041,0.03045,0.01097,39.08,0.01157,0,0,0,47.6,1.95,0,4.9341,218.36,0.04071,0.154,0.003108,0,0,2.2086,0.03183,0.07421
2020-03-30,6394.38,132.06,12.1365,0.17112,0.0017957,0.02965,0.01068,38.91,0.01145,0,0,0,46.41,1.957,0,4.9529,219.97,0.04004,0.1547,0.002933,0,0,2.2269,0.03177,0.07265
2020-03-29,5881.42,124.5,11.3008,0.16278,0.0017099,0.02806,0.01001,37.11,0.01066,0,0,0,44.04,1.85,0,4.8126,205.54,0.03773,0.1441,0.002721,0,0,2.1133,0.0305,0.06537
2020-03-28,6236.65,130.98,12.1888,0.17543,0.001783,0.02975,0.01062,38.87,0.01139,0,0,0,47.11,1.971,0,4.8133,213.89,0.03995,0.1499,0.002969,0,0,2.1996,0.03095,0.07
2020-03-27,6359.11,131.33,12.3354,0.17269,0.0017766,0.02882,0.01076,38.04,0.01121,0,0,0,47.7,1.992,0,4.9209,213.21,0.0404,0.1538,0.002998,0,0,2.1928,0.03177,0.0718
2020-03-26,6737.36,138.4,13.199,0.17593,0.0018519,0.03086,0.01187,40.41,0.01196,0,0,0,50.28,2.173,0,5.0968,227.76,0.04284,0.159,0.003079,0,0,2.3236,0.03386,0.07231
2020-03-25,6677.43,136.1,12.3251,0.16168,0.0018296,0.02945,0.01147,39.17,0.01139,0,0,0,47.15,2.079,0,5.0181,220.68,0.04052,0.1536,0.003056,0,0,2.2965,0.03293,0.06956
2020-03-24,6744.72,138.42,12.426,0.16225,0.0018641,0.03023,0.01126,40.57,0.01151,0,0,0,47.26,2.143,0,5.0657,227.24,0.04031,0.1598,0.00306,0,0,2.3439,0.03347,0.07122
2020-03-23,6467.31,135.92,12.1887,0.15854,0.0018192,0.02925,0.01114,38.94,0.01137,0,0,0,44.45,2.111,0,4.9669,221.26,0.03938,0.1595,0.002859,0,0,2.2856,0.03434,0.06977
2020-03-22,5816.19,122.32,11.167,0.14776,0.0017264,0.02703,0.01005,35.4,0.0103,0,0,0,38.21,1.917,0,4.5935,202.73,0.03679,0.1455,0.00261,0,0,2.1344,0.03344,0.06342
2020-03-21,6186.98,132.66,12.1,0.15797,0.0017849,0.02948,0.01121,38.32,0.01123,0,0,0,41.23,2.168,0,5.008,220.04,0.03956,0.153,0.002897,0,0,2.2735,0.0372,0.07283
2020-03-20,6208.36,133.48,11.9147,0.15695,0.0017802,0.02946,0.01085,38.08,0.01127,0,0,0,40.33,2.165,0,4.8869,215.1,0.03995,0.1578,0.002845,0,0,2.2029,0.03811,0.07224
2020-03-19,6162.37,136.3,12.2597,0.1646,0.00177,0.0303,0.01121,38.9,0.01163,0,0,0,40.87,2.067,0,5.0403,220.83,0.04134,0.1574,0.002907,0,0,2.2767,0.04078,0.06557
2020-03-18,5393.04,118.11,10.3866,0.1476,0.0016002,0.02607,0.00912,34.71,0.01022,0,0,0,37.12,1.811,0,4.6039,184.84,0.0369,0.1409,0.002544,0,0,1.9989,0.03669,0.05667
2020-03-17,5312.64,115.67,10.2576,0.14694,0.0016219,0.02575,0.00921,34.07,0.01002,0,0,0,36.26,1.763,0,4.6047,182.41,0.03718,0.139,0.002467,0,0,1.9684,0.03683,0.05667
2020-03-16,5028.97,111.02,9.4285,0.14102,0.0015817,0.02423,0.00813,33.2,0.00961,0,0,0,34.0,1.671,0,4.4987,172.41,0.03534,0.1266,0.00226,0,0,1.8937,0.03596,0.05307
2020-03-15,5361.3,123.78,10.3898,0.15308,0.0016932,0.02693,0.00986,36.38,0.01026,0,0,0,38.01,1.921,0,5.0484,178.2,0.03786,0.1471,0.002524,0,0,2.0447,0.03984,0.06199
2020-03-14,5172.06,122.54,10.1487,0.14588,0.0016632,0.02582,0.00983,34.4,0.00973,0,0,0,36.21,1.837,0,4.5898,167.2,0.03677,0.1473,0.002545,0,0,1.958,0.0402,0.061
2020-03-13,5578.6,134.06,10.9204,0.15872,0.001746,0.02843,0.01087,37.52,0.01029,0,0,0,36.92,1.804,0,4.8432,177.46,0.03962,0.1527,0.002823,0,0,2.11,0.035,0.06151
2020-03-12,4800.0,107.82,9.2566,0.13549,0.0015996,0.02329,0.00914,29.83,0.00841,0,0,0,31.81,1.615,0,3.7168,144.13,0.03174,0.1343,0.002283,0,0,1.7656,0.02576,0.05167
2020-03-11,7934.52,194.61,16.5705,0.20813,0.0021716,0.03969,0.01899,48.53,0.01489,0,0,0,54.2,2.994,0,6.5922,266.98,0.05042,0.2706,0.004462,0,0,3.0661,0.04807,0.09894
2020-03-10,7894.56,200.7,16.8671,0.21185,0.0022053,0.04146,0.02061,50.26,0.01508,0,0,0,54.82,3.062,0,6.8285,271.79,0.05198,0.282,0.004691,0,0,3.0729,0.04464,0.11022
2020-03-09,7929.87,202.81,16.5888,0.20952,0.0022203,0.04156,0.02053,50.39,0.01504,0,0,0,55.77,3.026,0,6.9302,273.0,0.05235,0.2787,0.004674,0,0,3.0612,0.04518,0.10849
